,AverageTemperature,AverageTemperatureUncertainty,Country,Year,Month,Day
416796,17.967,0.278,Poland,2008,6,1
416797,19.084,0.177,Poland,2008,7,1
416798,18.668,0.262,Poland,2008,8,1
416799,13.013,0.178,Poland,2008,9,1
416800,9.545,0.181,Poland,2008,10,1
416801,4.931,0.1,Poland,2008,11,1
416802,0.6550000000000002,0.227,Poland,2008,12,1
416803,-3.242,0.366,Poland,2009,1,1
416804,-1.172,0.269,Poland,2009,2,1
416805,2.805,0.116,Poland,2009,3,1
416806,11.217,0.338,Poland,2009,4,1
416807,13.493,0.1369999999999999,Poland,2009,5,1
416808,15.797,0.182,Poland,2009,6,1
416809,19.571,0.333,Poland,2009,7,1
416810,18.884,0.263,Poland,2009,8,1
416811,15.33,0.226,Poland,2009,9,1
416812,7.026,0.134,Poland,2009,10,1
416813,5.644,0.184,Poland,2009,11,1
416814,-1.518,0.244,Poland,2009,12,1
416815,-7.648,0.376,Poland,2010,1,1
416816,-2.14,0.238,Poland,2010,2,1
416817,3.2260000000000004,0.126,Poland,2010,3,1
416818,8.749,0.248,Poland,2010,4,1
416819,12.857,0.229,Poland,2010,5,1
416820,17.389,0.212,Poland,2010,6,1
416821,21.485,0.236,Poland,2010,7,1
416822,19.313,0.273,Poland,2010,8,1
416823,12.636,0.157,Poland,2010,9,1
416824,6.042999999999999,0.111,Poland,2010,10,1
416825,5.292000000000001,0.113,Poland,2010,11,1
416826,-5.745,0.342,Poland,2010,12,1
416827,-1.2389999999999994,0.4320000000000001,Poland,2011,1,1
416828,-3.866,0.316,Poland,2011,2,1
416829,3.1660000000000004,0.202,Poland,2011,3,1
416830,10.577,0.228,Poland,2011,4,1
416831,14.094,0.238,Poland,2011,5,1
416832,18.354,0.296,Poland,2011,6,1
416833,18.355,0.267,Poland,2011,7,1
416834,18.81,0.189,Poland,2011,8,1
416835,15.286,0.212,Poland,2011,9,1
416836,8.600999999999999,0.217,Poland,2011,10,1
416837,3.184,0.239,Poland,2011,11,1
416838,2.0980000000000003,0.4,Poland,2011,12,1
416839,-1.406,0.456,Poland,2012,1,1
416840,-6.1370000000000005,0.23,Poland,2012,2,1
416841,4.845,0.211,Poland,2012,3,1
416842,9.119,0.347,Poland,2012,4,1
416843,14.982,0.322,Poland,2012,5,1
416844,16.468,0.368,Poland,2012,6,1
416845,20.113,0.342,Poland,2012,7,1
416846,18.87,0.329,Poland,2012,8,1
416847,14.813,0.203,Poland,2012,9,1
416848,8.361,0.193,Poland,2012,10,1
416849,5.309,0.286,Poland,2012,11,1
416850,-2.8840000000000003,0.348,Poland,2012,12,1
416851,-3.406,0.452,Poland,2013,1,1
416852,-0.8130000000000002,0.388,Poland,2013,2,1
416853,-1.3910000000000005,0.269,Poland,2013,3,1
416854,8.173,0.279,Poland,2013,4,1
416855,14.957,0.232,Poland,2013,5,1
416856,17.811,0.209,Poland,2013,6,1
416857,19.584,0.417,Poland,2013,7,1
416858,19.148,0.34,Poland,2013,8,1
416859,,,Poland,2013,9,1
419704,8.448,0.287,Portugal,1990,1,1
419705,12.185,0.252,Portugal,1990,2,1
419706,13.329,0.306,Portugal,1990,3,1
419707,12.621,0.206,Portugal,1990,4,1
419708,18.009,0.249,Portugal,1990,5,1
419709,19.885,0.451,Portugal,1990,6,1
419710,24.119,0.214,Portugal,1990,7,1
419711,23.668000000000003,0.281,Portugal,1990,8,1
419712,21.289,0.345,Portugal,1990,9,1
419713,15.816999999999998,0.271,Portugal,1990,10,1
419714,11.262,0.343,Portugal,1990,11,1
419715,8.280999999999999,0.205,Portugal,1990,12,1
419716,8.141,0.182,Portugal,1991,1,1
419717,8.259,0.284,Portugal,1991,2,1
419718,11.75,0.234,Portugal,1991,3,1
419719,12.824000000000002,0.158,Portugal,1991,4,1
419720,17.351,0.392,Portugal,1991,5,1
419721,20.308,0.259,Portugal,1991,6,1
419722,23.17,0.289,Portugal,1991,7,1
419723,23.985,0.247,Portugal,1991,8,1
419724,21.352,0.247,Portugal,1991,9,1
419725,14.451,0.217,Portugal,1991,10,1
419726,11.64,0.28,Portugal,1991,11,1
419727,9.563,0.346,Portugal,1991,12,1
419728,7.0200000000000005,0.456,Portugal,1992,1,1
419729,9.766,0.298,Portugal,1992,2,1
419730,12.626,0.331,Portugal,1992,3,1
419731,14.236,0.313,Portugal,1992,4,1
419732,18.113,0.209,Portugal,1992,5,1
419733,17.634,0.412,Portugal,1992,6,1
419734,23.072,0.379,Portugal,1992,7,1
419735,22.635,0.37,Portugal,1992,8,1
419736,19.4,0.382,Portugal,1992,9,1
419737,13.934,0.19,Portugal,1992,10,1
419738,13.013,0.467,Portugal,1992,11,1
419739,9.887,0.424,Portugal,1992,12,1
419740,8.304,0.354,Portugal,1993,1,1
419741,9.906,0.252,Portugal,1993,2,1
419742,11.953,0.282,Portugal,1993,3,1
419743,12.454,0.227,Portugal,1993,4,1
419744,14.993,0.347,Portugal,1993,5,1
419745,19.743,0.196,Portugal,1993,6,1
419746,22.776,0.469,Portugal,1993,7,1
419747,22.172,0.4,Portugal,1993,8,1
419748,17.654999999999994,0.243,Portugal,1993,9,1
419749,13.524,0.306,Portugal,1993,10,1
419750,11.014,0.221,Portugal,1993,11,1
419751,9.748,0.265,Portugal,1993,12,1
419752,8.636000000000001,0.362,Portugal,1994,1,1
419753,9.119,0.234,Portugal,1994,2,1
419754,13.728,0.317,Portugal,1994,3,1
419755,12.909,0.279,Portugal,1994,4,1
419756,15.6,0.259,Portugal,1994,5,1
419757,20.737,0.336,Portugal,1994,6,1
419758,22.071,0.332,Portugal,1994,7,1
419759,22.058000000000003,0.254,Portugal,1994,8,1
419760,18.485,0.197,Portugal,1994,9,1
419761,16.593999999999998,0.196,Portugal,1994,10,1
419762,13.369000000000002,0.296,Portugal,1994,11,1
419763,10.448,0.202,Portugal,1994,12,1
419764,9.68,0.175,Portugal,1995,1,1
419765,11.045,0.208,Portugal,1995,2,1
419766,12.869000000000002,0.277,Portugal,1995,3,1
419767,15.103,0.333,Portugal,1995,4,1
419768,18.264,0.146,Portugal,1995,5,1
419769,20.362,0.218,Portugal,1995,6,1
419770,22.991,0.285,Portugal,1995,7,1
419771,23.597,0.471,Portugal,1995,8,1
419772,18.747,0.331,Portugal,1995,9,1
419773,18.369,0.249,Portugal,1995,10,1
419774,14.175,0.344,Portugal,1995,11,1
419775,10.967,0.366,Portugal,1995,12,1
419776,10.163,0.351,Portugal,1996,1,1
419777,8.635,0.247,Portugal,1996,2,1
419778,11.893,0.202,Portugal,1996,3,1
419779,14.311,0.257,Portugal,1996,4,1
419780,15.925,0.324,Portugal,1996,5,1
419781,21.624,0.398,Portugal,1996,6,1
419782,22.84,0.291,Portugal,1996,7,1
419783,21.245,0.235,Portugal,1996,8,1
419784,18.939,0.208,Portugal,1996,9,1
419785,16.098,0.17,Portugal,1996,10,1
419786,12.068,0.166,Portugal,1996,11,1
419787,9.815,0.188,Portugal,1996,12,1
419788,8.902000000000003,0.234,Portugal,1997,1,1
419789,11.924,0.287,Portugal,1997,2,1
419790,15.703,0.487,Portugal,1997,3,1
419791,16.722,0.197,Portugal,1997,4,1
419792,16.517,0.283,Portugal,1997,5,1
419793,18.049,0.403,Portugal,1997,6,1
419794,22.157,0.382,Portugal,1997,7,1
419795,22.228,0.368,Portugal,1997,8,1
419796,21.427,0.275,Portugal,1997,9,1
419797,18.132,0.265,Portugal,1997,10,1
419798,13.078,0.189,Portugal,1997,11,1
419799,10.372,0.17,Portugal,1997,12,1
419800,9.958,0.237,Portugal,1998,1,1
419801,12.161,0.237,Portugal,1998,2,1
419802,14.0,0.347,Portugal,1998,3,1
419803,12.178,0.256,Portugal,1998,4,1
419804,16.180999999999994,0.149,Portugal,1998,5,1
419805,19.98,0.316,Portugal,1998,6,1
419806,22.686,0.322,Portugal,1998,7,1
419807,23.941,0.315,Portugal,1998,8,1
419808,20.085,0.173,Portugal,1998,9,1
419809,15.755999999999998,0.172,Portugal,1998,10,1
419810,12.486,0.209,Portugal,1998,11,1
419811,8.328,0.222,Portugal,1998,12,1
419812,8.705,0.174,Portugal,1999,1,1
419813,9.232,0.268,Portugal,1999,2,1
419814,12.284,0.18,Portugal,1999,3,1
419815,14.212,0.198,Portugal,1999,4,1
419816,17.148,0.198,Portugal,1999,5,1
419817,20.478,0.149,Portugal,1999,6,1
419818,23.174,0.237,Portugal,1999,7,1
419819,22.101,0.23,Portugal,1999,8,1
419820,19.667,0.223,Portugal,1999,9,1
419821,16.043,0.182,Portugal,1999,10,1
419822,10.772,0.221,Portugal,1999,11,1
419823,9.533,0.195,Portugal,1999,12,1
419824,7.029000000000001,0.237,Portugal,2000,1,1
419825,11.728,0.206,Portugal,2000,2,1
419826,13.274,0.274,Portugal,2000,3,1
419827,11.838,0.248,Portugal,2000,4,1
419828,17.019000000000002,0.239,Portugal,2000,5,1
419829,21.368,0.278,Portugal,2000,6,1
419830,21.925,0.37,Portugal,2000,7,1
419831,22.359,0.371,Portugal,2000,8,1
419832,20.261,0.192,Portugal,2000,9,1
419833,15.447,0.207,Portugal,2000,10,1
419834,11.439,0.264,Portugal,2000,11,1
419835,11.029000000000002,0.224,Portugal,2000,12,1
419836,10.0,0.212,Portugal,2001,1,1
419837,10.749,0.209,Portugal,2001,2,1
419838,13.206,0.212,Portugal,2001,3,1
419839,13.911,0.183,Portugal,2001,4,1
419840,16.721999999999998,0.229,Portugal,2001,5,1
419841,21.045,0.272,Portugal,2001,6,1
419842,21.368,0.26,Portugal,2001,7,1
419843,22.338,0.203,Portugal,2001,8,1
419844,20.295,0.368,Portugal,2001,9,1
419845,16.928,0.22,Portugal,2001,10,1
419846,10.616,0.331,Portugal,2001,11,1
419847,7.715,0.238,Portugal,2001,12,1
419848,9.97,0.287,Portugal,2002,1,1
419849,10.857,0.237,Portugal,2002,2,1
419850,12.866,0.239,Portugal,2002,3,1
419851,13.673,0.262,Portugal,2002,4,1
419852,15.521,0.206,Portugal,2002,5,1
419853,19.651,0.186,Portugal,2002,6,1
419854,21.894,0.31,Portugal,2002,7,1
419855,21.4,0.25,Portugal,2002,8,1
419856,19.239,0.342,Portugal,2002,9,1
419857,16.753999999999998,0.31,Portugal,2002,10,1
419858,12.515999999999998,0.25,Portugal,2002,11,1
419859,11.217,0.258,Portugal,2002,12,1
419860,8.667,0.188,Portugal,2003,1,1
419861,9.245,0.149,Portugal,2003,2,1
419862,13.059,0.222,Portugal,2003,3,1
419863,13.815,0.29,Portugal,2003,4,1
419864,18.048,0.217,Portugal,2003,5,1
419865,21.759,0.248,Portugal,2003,6,1
419866,22.119,0.243,Portugal,2003,7,1
419867,24.588,0.44,Portugal,2003,8,1
419868,21.345,0.294,Portugal,2003,9,1
419869,15.337,0.369,Portugal,2003,10,1
419870,12.524,0.2,Portugal,2003,11,1
419871,9.284,0.231,Portugal,2003,12,1
419872,10.017,0.239,Portugal,2004,1,1
419873,10.006,0.229,Portugal,2004,2,1
419874,11.12,0.268,Portugal,2004,3,1
419875,13.321,0.26,Portugal,2004,4,1
419876,16.424,0.196,Portugal,2004,5,1
419877,22.768,0.26,Portugal,2004,6,1
419878,23.014,0.239,Portugal,2004,7,1
419879,22.202,0.38,Portugal,2004,8,1
419880,20.778,0.161,Portugal,2004,9,1
419881,15.949000000000002,0.245,Portugal,2004,10,1
419882,11.275,0.195,Portugal,2004,11,1
419883,8.692,0.18,Portugal,2004,12,1
419884,7.69,0.261,Portugal,2005,1,1
419885,7.619,0.214,Portugal,2005,2,1
419886,12.309,0.278,Portugal,2005,3,1
419887,14.231,0.172,Portugal,2005,4,1
419888,17.659000000000002,0.198,Portugal,2005,5,1
419889,22.543000000000003,0.205,Portugal,2005,6,1
419890,23.084,0.198,Portugal,2005,7,1
419891,23.841,0.279,Portugal,2005,8,1
419892,20.295,0.225,Portugal,2005,9,1
419893,16.95,0.233,Portugal,2005,10,1
419894,11.159,0.235,Portugal,2005,11,1
419895,9.063,0.218,Portugal,2005,12,1
419896,7.336,0.26,Portugal,2006,1,1
419897,8.677,0.259,Portugal,2006,2,1
419898,12.143,0.238,Portugal,2006,3,1
419899,14.847,0.267,Portugal,2006,4,1
419900,18.383,0.307,Portugal,2006,5,1
419901,21.237,0.287,Portugal,2006,6,1
419902,24.04,0.353,Portugal,2006,7,1
419903,23.623,0.266,Portugal,2006,8,1
419904,20.93,0.234,Portugal,2006,9,1
419905,17.765,0.263,Portugal,2006,10,1
419906,14.215,0.216,Portugal,2006,11,1
419907,8.834999999999997,0.175,Portugal,2006,12,1
419908,8.738000000000001,0.172,Portugal,2007,1,1
419909,10.998,0.245,Portugal,2007,2,1
419910,11.853,0.19,Portugal,2007,3,1
419911,13.961,0.249,Portugal,2007,4,1
419912,16.538999999999998,0.217,Portugal,2007,5,1
419913,19.236,0.205,Portugal,2007,6,1
419914,21.924,0.258,Portugal,2007,7,1
419915,21.917,0.319,Portugal,2007,8,1
419916,20.684,0.392,Portugal,2007,9,1
419917,16.492,0.255,Portugal,2007,10,1
419918,11.775,0.288,Portugal,2007,11,1
419919,8.776,0.185,Portugal,2007,12,1
419920,10.314,0.265,Portugal,2008,1,1
419921,11.907,0.289,Portugal,2008,2,1
419922,11.858,0.262,Portugal,2008,3,1
419923,14.54,0.362,Portugal,2008,4,1
419924,15.755,0.267,Portugal,2008,5,1
419925,20.831,0.321,Portugal,2008,6,1
419926,22.032,0.265,Portugal,2008,7,1
419927,21.9,0.356,Portugal,2008,8,1
419928,19.522,0.244,Portugal,2008,9,1
419929,15.611,0.181,Portugal,2008,10,1
419930,10.293,0.258,Portugal,2008,11,1
419931,8.677,0.214,Portugal,2008,12,1
419932,8.325000000000001,0.264,Portugal,2009,1,1
419933,9.95,0.296,Portugal,2009,2,1
419934,13.79,0.291,Portugal,2009,3,1
419935,12.667,0.236,Portugal,2009,4,1
419936,17.907,0.196,Portugal,2009,5,1
419937,21.329,0.269,Portugal,2009,6,1
419938,22.022,0.289,Portugal,2009,7,1
419939,23.316,0.333,Portugal,2009,8,1
419940,20.923,0.227,Portugal,2009,9,1
419941,18.47,0.176,Portugal,2009,10,1
419942,13.373,0.296,Portugal,2009,11,1
419943,9.73,0.246,Portugal,2009,12,1
419944,8.943999999999999,0.257,Portugal,2010,1,1
419945,9.435,0.163,Portugal,2010,2,1
419946,11.492,0.266,Portugal,2010,3,1
419947,15.353,0.144,Portugal,2010,4,1
419948,16.826,0.192,Portugal,2010,5,1
419949,20.221,0.243,Portugal,2010,6,1
419950,24.23,0.31,Portugal,2010,7,1
419951,24.452,0.335,Portugal,2010,8,1
419952,20.81,0.225,Portugal,2010,9,1
419953,15.689,0.147,Portugal,2010,10,1
419954,11.37,0.156,Portugal,2010,11,1
419955,9.389,0.286,Portugal,2010,12,1
419956,9.085,0.333,Portugal,2011,1,1
419957,10.228,0.216,Portugal,2011,2,1
419958,11.852,0.24,Portugal,2011,3,1
419959,16.883,0.229,Portugal,2011,4,1
419960,19.156,0.231,Portugal,2011,5,1
419961,20.685,0.342,Portugal,2011,6,1
419962,21.696,0.25,Portugal,2011,7,1
419963,22.281,0.22,Portugal,2011,8,1
419964,20.863000000000003,0.247,Portugal,2011,9,1
419965,18.345,0.353,Portugal,2011,10,1
419966,12.409,0.225,Portugal,2011,11,1
419967,9.314,0.302,Portugal,2011,12,1
419968,8.423,0.366,Portugal,2012,1,1
419969,8.078999999999999,0.21,Portugal,2012,2,1
419970,13.24,0.214,Portugal,2012,3,1
419971,11.939,0.362,Portugal,2012,4,1
419972,18.022,0.204,Portugal,2012,5,1
419973,20.446,0.9,Portugal,2012,6,1
419974,22.226,0.42,Portugal,2012,7,1
419975,22.819000000000003,0.431,Portugal,2012,8,1
419976,21.033,0.575,Portugal,2012,9,1
419977,16.404,0.633,Portugal,2012,10,1
419978,12.023,0.747,Portugal,2012,11,1
419979,10.052,0.769,Portugal,2012,12,1
419980,9.71,0.441,Portugal,2013,1,1
419981,9.319,0.637,Portugal,2013,2,1
419982,11.646,0.593,Portugal,2013,3,1
419983,13.642,0.455,Portugal,2013,4,1
419984,15.518999999999998,0.4370000000000001,Portugal,2013,5,1
419985,19.987,0.449,Portugal,2013,6,1
419986,23.691,0.489,Portugal,2013,7,1
419987,23.6,0.325,Portugal,2013,8,1
419988,,,Portugal,2013,9,1
429990,-2.1630000000000003,0.31,Romania,1990,1,1
429991,3.5250000000000004,0.163,Romania,1990,2,1
429992,8.366,0.299,Romania,1990,3,1
429993,9.707,0.185,Romania,1990,4,1
429994,14.586,0.24,Romania,1990,5,1
429995,17.869,0.4,Romania,1990,6,1
429996,20.326,0.245,Romania,1990,7,1
429997,19.819000000000003,0.252,Romania,1990,8,1
429998,14.167,0.273,Romania,1990,9,1
429999,10.576,0.301,Romania,1990,10,1
430000,5.9830000000000005,0.27,Romania,1990,11,1
430001,-0.0489999999999999,0.287,Romania,1990,12,1
430002,-1.3210000000000002,0.254,Romania,1991,1,1
430003,-2.9330000000000003,0.191,Romania,1991,2,1
430004,4.7810000000000015,0.206,Romania,1991,3,1
430005,8.373,0.176,Romania,1991,4,1
430006,11.970999999999998,0.285,Romania,1991,5,1
430007,18.414,0.176,Romania,1991,6,1
430008,20.384,0.238,Romania,1991,7,1
430009,18.794,0.142,Romania,1991,8,1
430010,15.457,0.125,Romania,1991,9,1
430011,10.209,0.1689999999999999,Romania,1991,10,1
430012,4.291,0.161,Romania,1991,11,1
430013,-3.682,0.304,Romania,1991,12,1
430014,-2.356,0.387,Romania,1992,1,1
430015,-0.813,0.213,Romania,1992,2,1
430016,4.517,0.171,Romania,1992,3,1
430017,9.695,0.299,Romania,1992,4,1
430018,13.289,0.201,Romania,1992,5,1
430019,18.387,0.361,Romania,1992,6,1
430020,20.226,0.1689999999999999,Romania,1992,7,1
430021,23.456,0.256,Romania,1992,8,1
430022,15.069,0.215,Romania,1992,9,1
430023,10.666,0.207,Romania,1992,10,1
430024,4.9030000000000005,0.3,Romania,1992,11,1
430025,-2.2880000000000003,0.445,Romania,1992,12,1
430026,-1.4300000000000002,0.145,Romania,1993,1,1
430027,-3.233,0.26,Romania,1993,2,1
430028,2.073,0.207,Romania,1993,3,1
430029,8.901,0.19,Romania,1993,4,1
430030,15.91,0.306,Romania,1993,5,1
430031,18.776,0.263,Romania,1993,6,1
430032,19.729,0.21,Romania,1993,7,1
430033,19.816,0.24,Romania,1993,8,1
430034,14.584,0.175,Romania,1993,9,1
430035,11.358,0.139,Romania,1993,10,1
430036,-1.2160000000000002,0.546,Romania,1993,11,1
430037,1.087,0.202,Romania,1993,12,1
430038,1.0839999999999992,0.234,Romania,1994,1,1
430039,0.1740000000000001,0.165,Romania,1994,2,1
430040,6.021000000000001,0.124,Romania,1994,3,1
430041,10.865,0.216,Romania,1994,4,1
430042,15.562,0.248,Romania,1994,5,1
430043,18.373,0.293,Romania,1994,6,1
430044,21.475,0.247,Romania,1994,7,1
430045,20.877,0.138,Romania,1994,8,1
430046,19.6,0.175,Romania,1994,9,1
430047,9.628,0.16,Romania,1994,10,1
430048,4.035,0.24,Romania,1994,11,1
430049,-0.386,0.325,Romania,1994,12,1
430050,-3.097,0.292,Romania,1995,1,1
430051,3.522,0.129,Romania,1995,2,1
430052,4.303,0.119,Romania,1995,3,1
430053,8.916,0.22,Romania,1995,4,1
430054,13.630999999999998,0.246,Romania,1995,5,1
430055,18.772,0.133,Romania,1995,6,1
430056,21.66,0.271,Romania,1995,7,1
430057,19.211,0.1369999999999999,Romania,1995,8,1
430058,14.281,0.198,Romania,1995,9,1
430059,10.045,0.143,Romania,1995,10,1
430060,0.508,0.159,Romania,1995,11,1
430061,-2.087,0.405,Romania,1995,12,1
430062,-3.891,0.501,Romania,1996,1,1
430063,-3.742,0.399,Romania,1996,2,1
430064,-0.895,0.228,Romania,1996,3,1
430065,9.093,0.194,Romania,1996,4,1
430066,17.155,0.2,Romania,1996,5,1
430067,19.681,0.275,Romania,1996,6,1
430068,19.544,0.286,Romania,1996,7,1
430069,19.327,0.16,Romania,1996,8,1
430070,12.175999999999998,0.218,Romania,1996,9,1
430071,9.69,0.1639999999999999,Romania,1996,10,1
430072,6.843,0.052,Romania,1996,11,1
430073,-1.188,0.333,Romania,1996,12,1
430074,-2.6500000000000004,0.379,Romania,1997,1,1
430075,0.135,0.237,Romania,1997,2,1
430076,3.1830000000000003,0.253,Romania,1997,3,1
430077,5.584,0.151,Romania,1997,4,1
430078,15.331,0.232,Romania,1997,5,1
430079,18.731,0.216,Romania,1997,6,1
430080,19.1,0.33,Romania,1997,7,1
430081,18.202,0.19,Romania,1997,8,1
430082,13.242,0.186,Romania,1997,9,1
430083,7.036999999999999,0.248,Romania,1997,10,1
430084,4.5200000000000005,0.181,Romania,1997,11,1
430085,-0.131,0.331,Romania,1997,12,1
430086,-0.3460000000000005,0.344,Romania,1998,1,1
430087,1.7280000000000002,0.205,Romania,1998,2,1
430088,1.898,0.1639999999999999,Romania,1998,3,1
430089,11.322,0.186,Romania,1998,4,1
430090,14.447,0.226,Romania,1998,5,1
430091,19.297,0.216,Romania,1998,6,1
430092,20.489,0.249,Romania,1998,7,1
430093,19.252,0.117,Romania,1998,8,1
430094,14.515,0.222,Romania,1998,9,1
430095,10.658,0.152,Romania,1998,10,1
430096,2.171,0.187,Romania,1998,11,1
430097,-5.289999999999999,0.418,Romania,1998,12,1
430098,-1.0040000000000004,0.29,Romania,1999,1,1
430099,-0.4409999999999998,0.318,Romania,1999,2,1
430100,5.127000000000001,0.136,Romania,1999,3,1
430101,10.86,0.319,Romania,1999,4,1
430102,14.373,0.353,Romania,1999,5,1
430103,19.766,0.208,Romania,1999,6,1
430104,22.01,0.289,Romania,1999,7,1
430105,20.259,0.268,Romania,1999,8,1
430106,16.947,0.074,Romania,1999,9,1
430107,9.577,0.226,Romania,1999,10,1
430108,3.346,0.142,Romania,1999,11,1
430109,0.272,0.172,Romania,1999,12,1
430110,-5.018000000000002,0.273,Romania,2000,1,1
430111,0.957,0.211,Romania,2000,2,1
430112,4.327,0.216,Romania,2000,3,1
430113,12.43,0.216,Romania,2000,4,1
430114,16.22,0.162,Romania,2000,5,1
430115,19.28,0.289,Romania,2000,6,1
430116,20.7,0.327,Romania,2000,7,1
430117,21.697,0.26,Romania,2000,8,1
430118,14.93,0.168,Romania,2000,9,1
430119,10.535,0.247,Romania,2000,10,1
430120,7.8889999999999985,0.202,Romania,2000,11,1
430121,1.7200000000000002,0.205,Romania,2000,12,1
430122,-0.0010000000000003,0.302,Romania,2001,1,1
430123,0.7980000000000003,0.275,Romania,2001,2,1
430124,7.073,0.132,Romania,2001,3,1
430125,9.66,0.232,Romania,2001,4,1
430126,15.134,0.175,Romania,2001,5,1
430127,16.683,0.203,Romania,2001,6,1
430128,21.558000000000003,0.215,Romania,2001,7,1
430129,21.41,0.201,Romania,2001,8,1
430130,15.155,0.209,Romania,2001,9,1
430131,11.706,0.148,Romania,2001,10,1
430132,2.423,0.2,Romania,2001,11,1
430133,-5.936,0.3229999999999999,Romania,2001,12,1
430134,-2.58,0.333,Romania,2002,1,1
430135,4.324,0.202,Romania,2002,2,1
430136,7.024,0.134,Romania,2002,3,1
430137,9.321,0.21,Romania,2002,4,1
430138,16.979,0.274,Romania,2002,5,1
430139,19.704,0.211,Romania,2002,6,1
430140,22.668000000000003,0.355,Romania,2002,7,1
430141,20.111,0.165,Romania,2002,8,1
430142,15.333,0.187,Romania,2002,9,1
430143,9.624,0.354,Romania,2002,10,1
430144,6.28,0.17,Romania,2002,11,1
430145,-4.0760000000000005,0.317,Romania,2002,12,1
430146,-2.6500000000000004,0.286,Romania,2003,1,1
430147,-5.517,0.332,Romania,2003,2,1
430148,2.007,0.1639999999999999,Romania,2003,3,1
430149,8.165,0.311,Romania,2003,4,1
430150,18.647,0.361,Romania,2003,5,1
430151,20.584,0.351,Romania,2003,6,1
430152,20.807,0.28,Romania,2003,7,1
430153,21.967,0.339,Romania,2003,8,1
430154,14.848,0.233,Romania,2003,9,1
430155,8.142999999999999,0.368,Romania,2003,10,1
430156,5.771,0.151,Romania,2003,11,1
430157,-0.69,0.159,Romania,2003,12,1
430158,-4.257,0.443,Romania,2004,1,1
430159,-0.2729999999999999,0.257,Romania,2004,2,1
430160,4.912,0.162,Romania,2004,3,1
430161,10.136,0.206,Romania,2004,4,1
430162,13.683,0.228,Romania,2004,5,1
430163,18.153,0.318,Romania,2004,6,1
430164,20.373,0.197,Romania,2004,7,1
430165,19.67,0.276,Romania,2004,8,1
430166,15.053,0.186,Romania,2004,9,1
430167,11.255,0.253,Romania,2004,10,1
430168,5.202999999999999,0.139,Romania,2004,11,1
430169,0.79,0.302,Romania,2004,12,1
430170,-0.6430000000000002,0.419,Romania,2005,1,1
430171,-3.73,0.276,Romania,2005,2,1
430172,2.051,0.206,Romania,2005,3,1
430173,9.499,0.17,Romania,2005,4,1
430174,15.415,0.27,Romania,2005,5,1
430175,17.413999999999998,0.213,Romania,2005,6,1
430176,20.366,0.262,Romania,2005,7,1
430177,19.543,0.212,Romania,2005,8,1
430178,16.038,0.176,Romania,2005,9,1
430179,9.842,0.166,Romania,2005,10,1
430180,3.4450000000000003,0.229,Romania,2005,11,1
430181,0.238,0.43,Romania,2005,12,1
430182,-5.35,0.574,Romania,2006,1,1
430183,-2.208,0.36,Romania,2006,2,1
430184,3.1630000000000003,0.21,Romania,2006,3,1
430185,10.402,0.307,Romania,2006,4,1
430186,14.578,0.293,Romania,2006,5,1
430187,18.216,0.296,Romania,2006,6,1
430188,21.006,0.247,Romania,2006,7,1
430189,19.703,0.326,Romania,2006,8,1
430190,16.105999999999998,0.218,Romania,2006,9,1
430191,11.154000000000002,0.16,Romania,2006,10,1
430192,5.566,0.185,Romania,2006,11,1
430193,1.2919999999999998,0.235,Romania,2006,12,1
430194,3.26,0.339,Romania,2007,1,1
430195,2.267,0.465,Romania,2007,2,1
430196,6.718999999999999,0.189,Romania,2007,3,1
430197,10.126,0.206,Romania,2007,4,1
430198,17.124000000000002,0.239,Romania,2007,5,1
430199,20.922,0.256,Romania,2007,6,1
430200,23.048,0.245,Romania,2007,7,1
430201,21.481,0.235,Romania,2007,8,1
430202,14.504,0.286,Romania,2007,9,1
430203,9.966,0.184,Romania,2007,10,1
430204,2.67,0.213,Romania,2007,11,1
430205,-1.6669999999999998,0.247,Romania,2007,12,1
430206,-2.2550000000000003,0.363,Romania,2008,1,1
430207,1.682,0.292,Romania,2008,2,1
430208,6.347,0.231,Romania,2008,3,1
430209,10.544,0.152,Romania,2008,4,1
430210,15.142,0.256,Romania,2008,5,1
430211,19.62,0.23,Romania,2008,6,1
430212,20.448,0.166,Romania,2008,7,1
430213,21.641,0.332,Romania,2008,8,1
430214,14.595,0.184,Romania,2008,9,1
430215,11.13,0.225,Romania,2008,10,1
430216,5.2860000000000005,0.27,Romania,2008,11,1
430217,1.352,0.411,Romania,2008,12,1
430218,-1.903,0.368,Romania,2009,1,1
430219,0.302,0.233,Romania,2009,2,1
430220,4.194,0.123,Romania,2009,3,1
430221,11.383,0.282,Romania,2009,4,1
430222,15.757,0.205,Romania,2009,5,1
430223,19.203,0.331,Romania,2009,6,1
430224,21.645,0.404,Romania,2009,7,1
430225,20.885,0.257,Romania,2009,8,1
430226,16.994,0.197,Romania,2009,9,1
430227,10.486,0.153,Romania,2009,10,1
430228,6.522,0.265,Romania,2009,11,1
430229,0.18,0.314,Romania,2009,12,1
430230,-3.885,0.511,Romania,2010,1,1
430231,-0.2749999999999999,0.355,Romania,2010,2,1
430232,4.242,0.231,Romania,2010,3,1
430233,10.139,0.206,Romania,2010,4,1
430234,15.484000000000002,0.301,Romania,2010,5,1
430235,19.152,0.357,Romania,2010,6,1
430236,21.487,0.42,Romania,2010,7,1
430237,22.148000000000003,0.398,Romania,2010,8,1
